Домен;Страница;Трафик;Ключей в органике;Процент в топ 1 по странице;Процент в топ 3 по странице;Процент в топ 5 по странице;Процент в топ 10 по странице;page_organic_keywords_top20_procent;page_organic_keywords_top30_procent
"www.transparent-ekb.ru";"/grunt";0;2;0;0;50;50;100;100
"www.transparent-ekb.ru";"/skala";0;1;0;0;0;100;100;100
"www.transparent-ekb.ru";"/";0;1;0;0;0;100;100;100
"www.transparent-ekb.ru";"/pesokb1/5";0;1;0;0;0;100;100;100
